"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","x","sameland","signif"
"244","2-1-2","8-1-4",300,120,0.25,15,20,2.26666666666667,0.0117052980805583,NA,FALSE,TRUE
"245","2-1-2","1-1-5",300,120,0.25,8,15,1.16189500386223,0.122639058403386,NA,FALSE,FALSE
"246","2-1-2","7-2-2",300,120,0.25,5,18,1.11803398874989,0.131776238641486,NA,FALSE,FALSE
"247","2-1-2","4-1-3",300,120,0.25,14,13,0.339683110243379,0.367047591159738,NA,FALSE,FALSE
"248","2-1-2","4-1-2",300,120,0.25,9,18,-0.360041149911548,0.640591819492359,NA,FALSE,FALSE
"249","2-1-2","3-2-5",300,120,0.25,19,4,-0.405553552826906,0.657464668840962,NA,FALSE,FALSE
"250","2-1-2","2-1-3",300,120,0.25,16,13,0.350823207722812,0.362860492604156,NA,FALSE,FALSE
"251","2-1-2","1-1-3",300,120,0.25,19,20,0.477658763906664,0.316446549233175,NA,FALSE,FALSE
"252","2-1-2","8-2-5",300,120,0.25,17,11,1.62289310783599,0.0523061285796841,NA,FALSE,FALSE
"253","2-1-2","5-1-2",300,120,0.25,21,12,0.224544356569536,0.411166878194551,NA,FALSE,FALSE
"254","2-1-2","6-1-6",300,120,0.25,12,15,-1.31746509848052,0.906158613733302,NA,FALSE,FALSE
"255","2-1-2","1-1-4",300,120,0.25,18,13,1.16092911508688,0.122835363719521,NA,FALSE,FALSE
"256","2-1-2","3-1-1",300,120,0.25,18,15,0.759256602365297,0.223849536232647,NA,FALSE,FALSE
"257","2-1-2","6-2-4",300,120,0.25,16,15,-0.75104094428999,0.773685992525651,NA,FALSE,FALSE
"258","2-1-2","9-2-2",300,120,0.25,8,15,0.839146391678274,0.200693582855883,NA,FALSE,FALSE
"259","2-1-2","4-1-4",300,120,0.25,19,18,1.18508739465239,0.117991447228744,NA,FALSE,FALSE
"260","2-1-2","7-2-3",300,120,0.25,11,17,-0.211681709717738,0.583822320860133,NA,FALSE,FALSE
"261","2-1-2","10-1-1",300,120,0.25,4,17,-0.985184366143778,0.837733240733778,NA,FALSE,FALSE
"262","2-1-2","10-2-1",300,120,0.25,15,18,-0.759256602365297,0.776150463767353,NA,FALSE,FALSE
"263","2-1-2","1-2-1",300,120,0.25,14,15,-0.654653670707977,0.743654619869038,NA,FALSE,FALSE
"264","2-1-2","5-1-3",300,120,0.25,13,10,-0.558156305651438,0.711631172602594,NA,FALSE,FALSE
"265","2-1-2","3-1-2",300,120,0.25,20,5,0.203809866146027,0.419251041299008,NA,FALSE,FALSE
"266","2-1-2","2-2-2",300,120,0.25,19,10,2.66122251289852,0.00389287429659946,NA,FALSE,TRUE
"267","2-1-2","8-1-3",300,120,0.25,16,15,-2.13453742061366,0.983600593067227,NA,FALSE,FALSE
"268","2-1-2","2-2-6",300,120,0.25,19,20,-0.505756338254115,0.693486143551521,NA,FALSE,FALSE
"269","2-1-2","10-2-2",300,120,0.25,13,8,0.506944777064531,0.306096783234211,NA,FALSE,FALSE
"270","2-1-2","7-1-6",300,120,0.25,17,4,-0.358248860415919,0.639921457460684,NA,FALSE,FALSE
"271","2-1-2","8-1-6",300,120,0.25,20,6,0.365148371670111,0.357500327344045,NA,FALSE,FALSE
"272","2-1-2","7-2-5",300,120,0.25,9,5,-0.866666666666666,0.806937662858093,NA,FALSE,FALSE
"273","2-1-2","8-2-2",300,120,0.25,14,20,-1.32972300322515,0.90819522357381,NA,FALSE,FALSE
"274","2-1-2","6-1-5",300,120,0.25,20,5,0.611429598438082,0.270457606355487,NA,FALSE,FALSE
"275","2-1-2","6-1-1",300,120,0.25,18,15,-0.903876907577734,0.816969662371869,NA,FALSE,FALSE
"276","2-1-2","7-1-5",300,120,0.25,18,3,-0.301511344577764,0.618487699723502,NA,FALSE,FALSE
"277","2-1-2","3-2-3",300,120,0.25,13,12,0.543928293220421,0.29324540914604,NA,FALSE,FALSE
"278","2-1-2","6-2-1",300,120,0.25,15,20,-0.333333333333333,0.630558659818236,NA,FALSE,FALSE
"279","2-1-2","9-2-5",300,120,0.25,20,8,0.610257153258729,0.270845737529507,NA,FALSE,FALSE
"280","2-1-2","9-1-3",300,120,0.25,17,18,0.759113116282117,0.223892446824435,NA,FALSE,FALSE
"281","2-1-2","7-1-3",300,120,0.25,14,9,0.0629940788348712,0.474885609681742,NA,FALSE,FALSE
"282","2-1-2","9-2-1",300,120,0.25,16,21,-0.337226636716731,0.632026970535593,NA,FALSE,FALSE
"283","2-1-2","3-2-4",300,120,0.25,15,6,-0.155699788832305,0.561865168186119,NA,FALSE,FALSE
"284","2-1-2","5-2-5",300,120,0.25,16,18,1.48364095258606,0.0689520994178959,NA,FALSE,FALSE
"285","2-1-2","9-1-1",300,120,0.25,18,9,1.44016459964619,0.0749104180334463,NA,FALSE,FALSE
"286","2-1-2","5-2-4",300,120,0.25,14,15,0.392792202424786,0.347236482160151,NA,FALSE,FALSE
"287","2-1-2","5-1-5",300,120,0.25,19,16,-0.231793162486383,0.591650666004564,NA,FALSE,FALSE
"288","2-1-2","9-1-4",300,120,0.25,21,16,1.37956351384117,0.0838605389511653,NA,FALSE,FALSE
"289","2-1-2","8-2-3",300,120,0.25,18,19,0.303868562731382,0.380614014632552,NA,FALSE,FALSE
"290","2-1-2","8-1-1",300,120,0.25,13,14,0.776418537699152,0.21875095132377,NA,FALSE,FALSE
"291","2-1-2","10-2-4",300,120,0.25,11,16,0.148039131365948,0.441155943050011,NA,FALSE,FALSE
"292","2-1-2","10-1-2",300,120,0.25,13,8,0.869048189253482,0.192410386761532,NA,FALSE,FALSE
"293","2-1-2","7-1-2",300,120,0.25,19,6,-0.445399334083044,0.671984403312699,NA,FALSE,FALSE
"294","2-1-2","6-2-2",300,120,0.25,19,10,-0.275298880644674,0.608456687813155,NA,FALSE,FALSE
"295","2-1-2","9-1-2",300,120,0.25,15,16,-2.25312283286997,0.987874297408116,NA,FALSE,FALSE
"296","2-1-2","5-1-4",300,120,0.25,17,18,-0.330049180992225,0.629318599402003,NA,FALSE,FALSE
"297","2-1-2","4-2-5",300,120,0.25,11,16,-0.148039131365948,0.558844056949989,NA,FALSE,FALSE
"298","2-1-2","5-1-1",300,120,0.25,12,17,2.65684465662028,0.0039437889598366,NA,FALSE,TRUE
"299","2-1-2","4-1-1",300,120,0.25,11,16,0.74019565682974,0.229590641276789,NA,FALSE,FALSE
"300","2-1-2","10-2-6",300,120,0.25,20,21,2.37346441585572,0.00881104548116218,NA,FALSE,TRUE
"301","2-1-2","1-1-2",300,120,0.25,15,6,0.544949260913066,0.292894207404682,NA,FALSE,FALSE
"302","2-1-2","6-2-5",300,120,0.25,5,18,1.41617638574987,0.0783619339725594,NA,FALSE,FALSE
"303","2-1-2","3-2-1",300,120,0.25,15,6,0.311399577664609,0.377748437464441,NA,FALSE,FALSE
"304","2-1-2","3-2-2",300,120,0.25,20,7,-1.77050667255196,0.961678613088357,NA,FALSE,FALSE
"305","2-1-2","5-2-3",300,120,0.25,14,21,1.68358757425368,0.046130700889832,NA,FALSE,TRUE
"306","2-1-2","10-1-6",300,120,0.25,21,10,0.718381116519239,0.236261163446527,NA,FALSE,FALSE
"307","2-1-2","7-2-6",300,120,0.25,19,12,0.60833032924036,0.271484204713105,NA,FALSE,FALSE
"308","2-1-2","2-2-5",300,120,0.25,10,11,-1.76044697554883,0.960833974771027,NA,FALSE,FALSE
"309","2-1-2","10-2-3",300,120,0.25,14,13,3.1542003094028,0.000804692900118087,NA,FALSE,TRUE
"310","2-1-2","4-2-3",300,120,0.25,19,6,0.954427144463667,0.169933735755843,NA,FALSE,FALSE
"311","2-1-2","4-2-4",300,120,0.25,19,13,1.24700598372461,0.106197651766401,NA,FALSE,FALSE
"312","2-1-2","1-2-5",300,120,0.25,18,9,0.822951199797823,0.205267872584861,NA,FALSE,FALSE
"313","2-1-2","1-1-6",300,120,0.25,10,12,0.0659380473395787,0.473713574542248,NA,FALSE,FALSE
"314","2-1-2","1-1-1",300,120,0.25,18,11,1.07871977994119,0.140356332634248,NA,FALSE,FALSE
"315","2-1-2","3-2-6",300,120,0.25,20,21,-0.730296743340222,0.767395590773929,NA,FALSE,FALSE
"316","2-1-2","6-2-3",300,120,0.25,19,12,-0.973328526784575,0.834804975575603,NA,FALSE,FALSE
"317","2-1-2","2-1-4",300,120,0.25,19,20,-0.0842927230423525,0.533588151008293,NA,FALSE,FALSE
"318","2-1-2","9-1-5",300,120,0.25,19,14,0.692092187962453,0.244439718636871,NA,FALSE,FALSE
"319","2-1-2","2-2-1",300,120,0.25,15,11,-0.285449612859225,0.612350148871192,NA,FALSE,FALSE
"320","2-1-2","7-2-4",300,120,0.25,20,7,-1.10656667034498,0.865759337955211,NA,FALSE,FALSE
"321","2-1-2","9-2-4",300,120,0.25,12,11,0.861640436855329,0.194442705903883,NA,FALSE,FALSE
"322","2-1-2","6-1-3",300,120,0.25,19,12,-1.17610530319803,0.880223600497245,NA,FALSE,FALSE
"323","2-1-2","3-1-6",300,120,0.25,11,10,-0.845014548263436,0.800948641824396,NA,FALSE,FALSE
"324","2-1-2","10-1-4",300,120,0.25,10,17,2.10880507006442,0.0174807054031451,NA,FALSE,TRUE
"325","2-1-2","6-1-4",300,120,0.25,17,10,1.45607969123496,0.0726852954981053,NA,FALSE,FALSE
"326","2-1-2","7-2-1",300,120,0.25,11,19,0.968320555526889,0.166442150988421,NA,FALSE,FALSE
"327","2-1-2","7-1-4",300,120,0.25,15,10,-0.443760156980183,0.671392001329429,NA,FALSE,FALSE
"328","2-1-2","10-1-5",300,120,0.25,16,15,0.909154827298409,0.181634202524511,NA,FALSE,FALSE
"329","2-1-2","8-2-4",300,120,0.25,16,5,-0.908295106229248,0.818138836309644,NA,FALSE,FALSE
"330",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"331","2-1-2","2-2-4",300,120,0.25,21,8,2.14698016048677,0.015897430551903,NA,TRUE,TRUE
"332","2-1-2","2-1-1",300,120,0.25,11,10,0.352089395109765,0.362385610653095,NA,FALSE,FALSE
"333","2-1-2","5-2-1",300,120,0.25,13,8,0.14484136487558,0.442418061061308,NA,FALSE,FALSE
"334","2-1-2","4-1-6",300,120,0.25,12,17,-0.708491908432076,0.760680082357113,NA,FALSE,FALSE
"335","2-1-2","9-1-6",300,120,0.25,10,13,1.11631261130288,0.132144172613014,NA,FALSE,FALSE
"336","2-1-2","2-1-6",300,120,0.25,16,17,-0.504306711749478,0.692977069138619,NA,FALSE,FALSE
"337","2-1-2","2-1-5",300,120,0.25,16,12,0.139271503632789,0.444617803603163,NA,FALSE,FALSE
"338","2-1-2","8-2-1",300,120,0.25,21,10,-0.760638829255665,0.776563589644585,NA,FALSE,FALSE
"339","2-1-2","6-1-2",300,120,0.25,17,16,-0.97259151551685,0.834621819429775,NA,FALSE,FALSE
"340","2-1-2","3-1-3",300,120,0.25,14,19,1.67559161296173,0.0469091063699886,NA,FALSE,TRUE
"341","2-1-2","8-2-6",300,120,0.25,17,14,0.0396942093018722,0.484168459173955,NA,FALSE,FALSE
"342","2-1-2","3-1-4",300,120,0.25,16,7,0.601337794302955,0.273807510770732,NA,FALSE,FALSE
"343","2-1-2","1-2-2",300,120,0.25,4,21,0.963624111659431,0.16761720689798,NA,FALSE,FALSE
"344","2-1-2","4-2-6",300,120,0.25,12,13,-0.326356975932253,0.627922857383991,NA,FALSE,FALSE
"345","2-1-2","4-1-5",300,120,0.25,17,6,0.700140042014005,0.241919925696784,NA,FALSE,FALSE
"346","2-1-2","8-1-5",300,120,0.25,21,8,-1.4638501094228,0.928382546237665,NA,FALSE,FALSE
"347","2-1-2","4-2-2",300,120,0.25,17,4,0.537373290623879,0.295504894513206,NA,FALSE,FALSE
"348","2-1-2","1-2-3",300,120,0.25,17,18,0,0.5,NA,FALSE,FALSE
"349","2-1-2","5-2-6",300,120,0.25,19,16,1.22519243028517,0.110251362947894,NA,FALSE,FALSE
"350","2-1-2","9-2-6",300,120,0.25,10,18,-0.479463301485384,0.684195465132609,NA,FALSE,FALSE
"351","2-1-2","8-1-2",300,120,0.25,9,18,0.051434449987364,0.479489666986016,NA,FALSE,FALSE
"352","2-1-2","1-2-6",300,120,0.25,8,20,1.32222383206058,0.0930468137001925,NA,FALSE,FALSE
"353","2-1-2","1-2-4",300,120,0.25,10,13,1.30236471318669,0.0963958696311424,NA,FALSE,FALSE
"354","2-1-2","5-1-6",300,120,0.25,18,19,-1.24586110719867,0.893592304602144,NA,FALSE,FALSE
"355","10-2-5","6-2-6",300,120,0.25,19,13,0.0575541223257511,0.477051897068874,NA,FALSE,FALSE
"356","10-2-5","5-2-2",300,120,0.25,20,12,0.739573996953447,0.229779262293898,NA,FALSE,FALSE
"357","10-2-5","7-1-1",300,120,0.25,15,19,2.06372172746741,0.019522054034138,NA,FALSE,TRUE
"358","10-2-5","3-1-5",300,120,0.25,8,17,-0.174765518410639,0.569368058189346,NA,FALSE,FALSE
"359","10-2-5","2-2-3",300,120,0.25,18,9,0,0.5,NA,FALSE,FALSE
"360","10-2-5","8-1-4",300,120,0.25,20,5,2.17397190555762,0.0148536225845991,NA,FALSE,TRUE
"361","10-2-5","1-1-5",300,120,0.25,19,12,0.162221421130763,0.435565745798579,NA,FALSE,FALSE
"362","10-2-5","7-2-2",300,120,0.25,13,15,0.621882143601586,0.267009683706359,NA,FALSE,FALSE
"363","10-2-5","4-1-3",300,120,0.25,19,8,-0.159298273216077,0.563283059418977,NA,FALSE,FALSE
"364","10-2-5","4-1-2",300,120,0.25,11,14,-0.328469340870815,0.628721589036711,NA,FALSE,FALSE
"365","10-2-5","3-2-5",300,120,0.25,5,19,-1.03068704730082,0.848656199612053,NA,FALSE,FALSE
"366","10-2-5","2-1-3",300,120,0.25,18,3,2.21108319357027,0.0135150382738862,NA,FALSE,TRUE
"367","10-2-5","1-1-3",300,120,0.25,17,14,-0.277859465113106,0.609439879412938,NA,FALSE,FALSE
"368","10-2-5","8-2-5",300,120,0.25,7,17,-1.17494859533542,0.879992358936052,NA,FALSE,FALSE
"369","10-2-5","5-1-2",300,120,0.25,14,20,2.34451161094961,0.00952600865461384,NA,FALSE,TRUE
"370","10-2-5","6-1-6",300,120,0.25,16,18,0.207019667802706,0.417997249262421,NA,FALSE,FALSE
"371","10-2-5","1-1-4",300,120,0.25,4,20,-2.09141100695201,0.981754381828492,NA,FALSE,FALSE
"372","10-2-5","3-1-1",300,120,0.25,8,18,0.777777777777778,0.218350015361379,NA,FALSE,FALSE
"373","10-2-5","6-2-4",300,120,0.25,10,11,1.1971039433732,0.115633021577742,NA,FALSE,FALSE
"374","10-2-5","9-2-2",300,120,0.25,7,14,-0.373023548476495,0.645434541154867,NA,FALSE,FALSE
"375","10-2-5","4-1-4",300,120,0.25,12,19,-0.973328526784575,0.834804975575603,NA,FALSE,FALSE
"376","10-2-5","7-2-3",300,120,0.25,19,8,-0.265497122026796,0.604686736688087,NA,FALSE,FALSE
"377","10-2-5","10-1-1",300,120,0.25,18,3,-0.301511344577764,0.618487699723502,NA,FALSE,FALSE
"378","10-2-5","10-2-1",300,120,0.25,20,10,-0.791894421115308,0.785788879896803,NA,FALSE,FALSE
"379","10-2-5","1-2-1",300,120,0.25,17,12,0.664211164155071,0.25327758452452,NA,FALSE,FALSE
"380","10-2-5","5-1-3",300,120,0.25,0,21,NA,NA,NA,FALSE,NA
"381","10-2-5","3-1-2",300,120,0.25,17,19,-0.966469914200544,0.833095452761187,NA,FALSE,FALSE
"382","10-2-5","2-2-2",300,120,0.25,19,20,-1.48917144041489,0.931778885350743,NA,FALSE,FALSE
"383","10-2-5","8-1-3",300,120,0.25,14,17,-0.238165255811233,0.594123538162459,NA,FALSE,FALSE
"384","10-2-5","2-2-6",300,120,0.25,16,15,0.0395284707521047,0.48423452743606,NA,FALSE,FALSE
"385","10-2-5","10-2-2",300,120,0.25,19,19,0.627687064149601,0.265104480565635,NA,FALSE,FALSE
"386","10-2-5","7-1-6",300,120,0.25,12,14,-0.308606699924184,0.621189638158302,NA,FALSE,FALSE
"387","10-2-5","8-1-6",300,120,0.25,20,14,-0.944803186502083,0.827620317615895,NA,FALSE,FALSE
"388","10-2-5","7-2-5",300,120,0.25,9,9,-0.662266178532522,0.746099675862363,NA,FALSE,FALSE
"389","10-2-5","8-2-2",300,120,0.25,20,16,-1.17792189893897,0.880586128082182,NA,FALSE,FALSE
"390","10-2-5","6-1-5",300,120,0.25,12,9,0.355334527259351,0.361169495982524,NA,FALSE,FALSE
"391","10-2-5","6-1-1",300,120,0.25,8,18,-0.722222222222222,0.764921068571165,NA,FALSE,FALSE
"392","10-2-5","7-1-5",300,120,0.25,13,15,-1.40499299109988,0.919988318767333,NA,FALSE,FALSE
"393","10-2-5","3-2-3",300,120,0.25,14,8,0.477766542952955,0.316408188282197,NA,FALSE,FALSE
"394","10-2-5","6-2-1",300,120,0.25,18,12,2.03200203200305,0.0210767251178527,NA,FALSE,TRUE
"395","10-2-5","9-2-5",300,120,0.25,12,8,0.462910049886276,0.32171442178181,NA,FALSE,FALSE
"396","10-2-5","9-1-3",300,120,0.25,15,18,-1.9162190440648,0.972331389843044,NA,FALSE,FALSE
"397","10-2-5","7-1-3",300,120,0.25,8,7,1.8516401995451,0.0320387532255297,NA,FALSE,TRUE
"398","10-2-5","9-2-1",300,120,0.25,18,10,0.719194952228076,0.236010404564511,NA,FALSE,FALSE
"399","10-2-5","3-2-4",300,120,0.25,20,1,-0.165144564768954,0.565584901537343,NA,FALSE,FALSE
"400","10-2-5","5-2-5",300,120,0.25,14,17,-1.62746258137676,0.948180555234307,NA,FALSE,FALSE
"401","10-2-5","9-1-1",300,120,0.25,16,5,-0.412861411922385,0.660145922825754,NA,FALSE,FALSE
"402","10-2-5","5-2-4",300,120,0.25,18,3,-1.30654915983698,0.904317063607142,NA,FALSE,FALSE
"403","10-2-5","5-1-5",300,120,0.25,19,8,-1.91157927859293,0.972034910379042,NA,FALSE,FALSE
"404","10-2-5","9-1-4",300,120,0.25,20,17,-0.243808786671449,0.596310542561792,NA,FALSE,FALSE
"405","10-2-5","8-2-3",300,120,0.25,4,16,-1.22838453727999,0.890348675160341,NA,FALSE,FALSE
"406","10-2-5","8-1-1",300,120,0.25,18,17,-1.3201967239689,0.906615327260152,NA,FALSE,FALSE
"407","10-2-5","10-2-4",300,120,0.25,16,6,-0.294883912309794,0.615958719049528,NA,FALSE,FALSE
"408","10-2-5","10-1-2",300,120,0.25,15,8,1.3555441711726,0.087622122700003,NA,FALSE,FALSE
"409","10-2-5","7-1-2",300,120,0.25,13,9,1.10183792943539,0.135266068715823,NA,FALSE,FALSE
"410","10-2-5","6-2-2",300,120,0.25,18,8,-1.77777777777778,0.9622798201866,NA,FALSE,FALSE
"411","10-2-5","9-1-2",300,120,0.25,9,13,-0.767947647788305,0.778740855949267,NA,FALSE,FALSE
"412","10-2-5","5-1-4",300,120,0.25,17,13,-1.27647842453235,0.899106775540495,NA,FALSE,FALSE
"413","10-2-5","4-2-5",300,120,0.25,10,11,0.563343032175624,0.286600660474068,NA,FALSE,FALSE
"414","10-2-5","5-1-1",300,120,0.25,20,12,-1.08989852182613,0.862121076086245,NA,FALSE,FALSE
"415","10-2-5","4-1-1",300,120,0.25,10,10,1.20948631362953,0.113238033021743,NA,FALSE,FALSE
"416","10-2-5","10-2-6",300,120,0.25,20,16,-0.636714539967013,0.737844599550408,NA,FALSE,FALSE
"417","10-2-5","1-1-2",300,120,0.25,20,16,-0.0318357269983507,0.512698472478493,NA,FALSE,FALSE
"418","10-2-5","6-2-5",300,120,0.25,16,12,0.278543007265578,0.390297777848664,NA,FALSE,FALSE
"419","10-2-5","3-2-1",300,120,0.25,19,7,0.086710996952412,0.465450617520189,NA,FALSE,FALSE
"420","10-2-5","3-2-2",300,120,0.25,18,19,-0.151934281365691,0.560380615229982,NA,FALSE,FALSE
"421","10-2-5","5-2-3",300,120,0.25,16,17,-0.0720438159642111,0.528716480837209,NA,FALSE,FALSE
"422","10-2-5","10-1-6",300,120,0.25,11,20,-1.69273178888178,0.954746734246391,NA,FALSE,FALSE
"423","10-2-5","7-2-6",300,120,0.25,5,16,-0.0825722823844771,0.532904179278194,NA,FALSE,FALSE
"424","10-2-5","2-2-5",300,120,0.25,13,11,-0.0869048189253482,0.5346264154667,NA,FALSE,FALSE
"425","10-2-5","10-2-3",300,120,0.25,11,19,1.35564877773765,0.0876054720895527,NA,FALSE,FALSE
"426","10-2-5","4-2-3",300,120,0.25,20,17,-1.12761563835545,0.870258860331373,NA,FALSE,FALSE
"427","10-2-5","4-2-4",300,120,0.25,17,13,-0.941664411540261,0.826817759488769,NA,FALSE,FALSE
"428","10-2-5","1-2-5",300,120,0.25,2,18,-1.13389341902768,0.871580371021072,NA,FALSE,FALSE
"429","10-2-5","1-1-6",300,120,0.25,12,15,0.29277002188456,0.384848971890645,NA,FALSE,FALSE
"430","10-2-5","1-1-1",300,120,0.25,15,11,2.41334672690072,0.00790338730365114,NA,FALSE,TRUE
"431","10-2-5","3-2-6",300,120,0.25,5,15,-0.741940826802374,0.770938405882292,NA,FALSE,FALSE
"432","10-2-5","6-2-3",300,120,0.25,20,18,-0.584705346204686,0.720627070670827,NA,FALSE,FALSE
"433","10-2-5","2-1-4",300,120,0.25,21,8,-1.31746509848052,0.906158613733302,NA,FALSE,FALSE
"434","10-2-5","9-1-5",300,120,0.25,20,18,-1.81258657323453,0.965052194886355,NA,FALSE,FALSE
"435","10-2-5","2-2-1",300,120,0.25,3,19,-1.19591218308735,0.884134584831855,NA,FALSE,FALSE
"436","10-2-5","7-2-4",300,120,0.25,13,9,-0.166945140823545,0.566293392860217,NA,FALSE,FALSE
"437","10-2-5","9-2-4",300,120,0.25,15,5,0.480079358519183,0.315585482518637,NA,FALSE,FALSE
"438","10-2-5","6-1-3",300,120,0.25,9,16,-2.32116791999642,0.989861108581318,NA,FALSE,FALSE
"439","10-2-5","3-1-6",300,120,0.25,7,14,-0.0746047096952991,0.529735386612881,NA,FALSE,FALSE
"440","10-2-5","10-1-4",300,120,0.25,13,15,-0.714012831542562,0.762390377491468,NA,FALSE,FALSE
"441","10-2-5","6-1-4",300,120,0.25,14,11,-1.58760181420894,0.943811796142798,NA,FALSE,FALSE
"442","10-2-5","7-2-1",300,120,0.25,14,17,-0.158776837207489,0.563077650741313,NA,FALSE,FALSE
"443","10-2-5","7-1-4",300,120,0.25,11,16,1.87516233063534,0.0303851973445959,NA,FALSE,TRUE
"444","10-2-5","10-1-5",300,120,0.25,14,9,-0.755928946018454,0.775154101015555,NA,FALSE,FALSE
"445","10-2-5","8-2-4",300,120,0.25,20,17,0.152380491669656,0.439443421391288,NA,FALSE,FALSE
"446",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"447","10-2-5","2-2-4",300,120,0.25,13,14,-0.194104634424788,0.576953023551852,NA,FALSE,FALSE
"448","10-2-5","2-1-1",300,120,0.25,4,19,1.54110350074224,0.0616457989990045,NA,FALSE,FALSE
"449","10-2-5","5-2-1",300,120,0.25,11,16,-1.18431305092758,0.881855417748813,NA,FALSE,FALSE
"450","10-2-5","4-1-6",300,120,0.25,2,20,1.14208048144032,0.126710283912588,NA,FALSE,FALSE
"451","10-2-5","9-1-6",300,120,0.25,15,6,-0.0778498944161523,0.531026271578531,NA,FALSE,FALSE
"452","10-2-5","2-1-6",300,120,0.25,18,20,1.49099863282195,0.0679809269273235,NA,FALSE,FALSE
"453","10-2-5","2-1-5",300,120,0.25,3,19,-0.621874335205422,0.732987748890902,NA,FALSE,FALSE
"454","10-2-5","8-2-1",300,120,0.25,11,16,0.0493463771219827,0.480321630456598,NA,FALSE,FALSE
"455","10-2-5","6-1-2",300,120,0.25,3,18,-1.60806050441474,0.946089035920016,NA,FALSE,FALSE
"456","10-2-5","3-1-3",300,120,0.25,9,12,0.284267621807481,0.388102648546942,NA,FALSE,FALSE
"457","10-2-5","8-2-6",300,120,0.25,20,11,-0.82572282384477,0.795519328981563,NA,FALSE,FALSE
"458","10-2-5","3-1-4",300,120,0.25,11,9,0.645776599937949,0.259212022230929,NA,FALSE,FALSE
"459","10-2-5","1-2-2",300,120,0.25,13,10,-0.868243142124459,0.807369379454842,NA,FALSE,FALSE
"460","10-2-5","4-2-6",300,120,0.25,5,20,-0.135873244097352,0.554039256296825,NA,FALSE,FALSE
"461","10-2-5","4-1-5",300,120,0.25,14,14,0.643267520902677,0.260025263652397,NA,FALSE,FALSE
"462","10-2-5","8-1-5",300,120,0.25,17,13,1.40203367940439,0.0804525948444224,NA,FALSE,FALSE
"463","10-2-5","4-2-2",300,120,0.25,12,19,-1.21666065848072,0.888133323325193,NA,FALSE,FALSE
"464","10-2-5","1-2-3",300,120,0.25,12,20,1.16774841624228,0.121454130452162,NA,FALSE,FALSE
"465","10-2-5","5-2-6",300,120,0.25,19,9,1.20520147146104,0.114062767241323,NA,FALSE,FALSE
"466","10-2-5","9-2-6",300,120,0.25,20,11,1.52758722411283,0.0633075278964847,NA,FALSE,FALSE
"467","10-2-5","8-1-2",300,120,0.25,18,10,0.0479463301485384,0.480879507853237,NA,FALSE,FALSE
"468","10-2-5","1-2-6",300,120,0.25,20,16,-0.445700177976909,0.672093081996793,NA,FALSE,FALSE
"469","10-2-5","1-2-4",300,120,0.25,17,14,-1.46868574416927,0.929040977052895,NA,FALSE,FALSE
"470","10-2-5","5-1-6",300,120,0.25,18,13,-0.520416499866533,0.698613343817052,NA,FALSE,FALSE
"471","6-2-6","5-2-2",300,120,0.25,14,13,-1.45578475818591,0.927273934746076,NA,FALSE,FALSE
"472","6-2-6","7-1-1",300,120,0.25,14,13,1.26168012376112,0.103531955927643,NA,FALSE,FALSE
"473","6-2-6","3-1-5",300,120,0.25,18,8,-0.555555555555556,0.710742639246028,NA,FALSE,FALSE
"474","6-2-6","2-2-3",300,120,0.25,9,20,2.40416305603426,0.00810477070461268,NA,FALSE,TRUE
"475","6-2-6","8-1-4",300,120,0.25,14,7,-0.522232967867093,0.699245932779705,NA,FALSE,FALSE
"476","6-2-6","1-1-5",300,120,0.25,20,11,-0.660578259075816,0.74555859232324,NA,FALSE,FALSE
"477","6-2-6","7-2-2",300,120,0.25,5,20,-0.883176086632785,0.811429430106496,NA,FALSE,FALSE
"478","6-2-6","4-1-3",300,120,0.25,15,9,-0.626099033699941,0.734375007002576,NA,FALSE,FALSE
"479","6-2-6","4-1-2",300,120,0.25,19,17,0.396094227131371,0.346017758432731,NA,FALSE,FALSE
"480","6-2-6","3-2-5",300,120,0.25,15,14,0.960158717038367,0.168487670265125,NA,FALSE,FALSE
"481","6-2-6","2-1-3",300,120,0.25,19,12,-0.851662460936503,0.802799269310112,NA,FALSE,FALSE
"482","6-2-6","1-1-3",300,120,0.25,0,20,NA,NA,NA,FALSE,NA
"483","6-2-6","8-2-5",300,120,0.25,18,15,1.33773782321505,0.090490958336366,NA,FALSE,FALSE
"484","6-2-6","5-1-2",300,120,0.25,15,20,2.1,0.0178644205628166,NA,FALSE,TRUE
"485","6-2-6","6-1-6",300,120,0.25,19,18,3.46410161513775,0.000266002752569605,NA,FALSE,TRUE
"486","6-2-6","1-1-4",300,120,0.25,18,16,0.655562281375236,0.2560529005339,NA,FALSE,FALSE
"487","6-2-6","3-1-1",300,120,0.25,14,19,0.25498133240722,0.399368758688541,NA,FALSE,FALSE
"488","6-2-6","6-2-4",300,120,0.25,11,18,1.61807966991178,0.0528227146009385,NA,FALSE,FALSE
"489","6-2-6","9-2-2",300,120,0.25,17,12,-1.54982604969517,0.939408363581268,NA,FALSE,FALSE
"490","6-2-6","4-1-4",300,120,0.25,12,18,0,0.5,NA,FALSE,FALSE
