"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","sameland","signif"
"144","10-1-3","10-2-1",175,50,0.25,14,54,-0.652189249110382,0.742860452737208,FALSE,FALSE
"145","10-1-3","1-2-1",175,50,0.25,49,33,-0.0520066951109746,0.520738320645954,FALSE,FALSE
"146","10-1-3","5-1-3",175,50,0.25,43,20,1.16648323585677,0.121709561321641,FALSE,FALSE
"147","10-1-3","3-1-2",175,50,0.25,25,38,0.491707551080389,0.311463049692111,FALSE,FALSE
"148","10-1-3","2-2-2",175,50,0.25,38,46,0.691992155365867,0.244471127696723,FALSE,FALSE
"149","10-1-3","8-1-3",175,50,0.25,37,44,1.16616931015649,0.12177299908466,FALSE,FALSE
"150","10-1-3","2-2-6",175,50,0.25,34,24,0.710447600194507,0.238713307100841,FALSE,FALSE
"151","10-1-3","10-2-2",175,50,0.25,28,50,-1.03121270276134,0.848779457477168,FALSE,FALSE
"152","10-1-3","7-1-6",175,50,0.25,31,50,-1.74900218827841,0.959854679424069,FALSE,FALSE
"153","10-1-3","8-1-6",175,50,0.25,41,28,-1.42973819948416,0.923603913864908,FALSE,FALSE
"154","10-1-3","7-2-5",175,50,0.25,27,2,1.11886185557103,0.131599539080629,FALSE,FALSE
"155","10-1-3","8-2-2",175,50,0.25,46,47,-0.568631050745548,0.715196725950877,FALSE,FALSE
"156","10-1-3","6-1-5",175,50,0.25,11,53,0.222438357896584,0.411986327192284,FALSE,FALSE
"157","10-1-3","6-1-1",175,50,0.25,45,25,1.09700402933425,0.136319815355326,FALSE,FALSE
"158","10-1-3","7-1-5",175,50,0.25,31,50,1.07855134943835,0.140393889542833,FALSE,FALSE
"159","10-1-3","3-2-3",175,50,0.25,45,20,0.73909581669945,0.229924408444803,FALSE,FALSE
"160","10-1-3","6-2-1",175,50,0.25,46,40,0.761911901158813,0.223056293230856,FALSE,FALSE
"161","10-1-3","9-2-5",175,50,0.25,39,20,1.69735843033392,0.0448144583190249,FALSE,TRUE
"162","10-1-3","9-1-3",175,50,0.25,40,15,0.869318287921223,0.192336531367754,FALSE,FALSE
"163","10-1-3","7-1-3",175,50,0.25,30,15,-1.878019308138,0.969810738111706,FALSE,FALSE
"164","10-1-3","9-2-1",175,50,0.25,37,50,-1.09893850950171,0.864102556021405,FALSE,FALSE
"165","10-1-3","3-2-4",175,50,0.25,21,44,0.841654636156865,0.199990648679897,FALSE,FALSE
"166","10-1-3","5-2-5",175,50,0.25,26,50,-0.284673428754707,0.612052825259122,FALSE,FALSE
"167","10-1-3","9-1-1",175,50,0.25,48,17,-1.41806840581301,0.921914602861812,FALSE,FALSE
"168","10-1-3","5-2-4",175,50,0.25,37,32,-1.37173621066889,0.914927214243855,FALSE,FALSE
"169","10-1-3","5-1-5",175,50,0.25,50,34,-0.209596745794754,0.583008790145155,FALSE,FALSE
"170","10-1-3","9-1-4",175,50,0.25,47,43,1.70842981429157,0.0437783095514382,FALSE,TRUE
"171","10-1-3","8-2-3",175,50,0.25,16,39,-0.537405754579298,0.704506315395882,FALSE,FALSE
"172","10-1-3","8-1-1",175,50,0.25,40,44,-1.11057146728935,0.866623574998898,FALSE,FALSE
"173","10-1-3","10-2-4",175,50,0.25,44,47,1.71543865983129,0.0431324162762432,FALSE,TRUE
"174","10-1-3","10-1-2",175,50,0.25,37,50,-0.489371055012482,0.687710487787057,FALSE,FALSE
"175","10-1-3","7-1-2",175,50,0.25,34,46,-0.671550736844851,0.74906512544454,FALSE,FALSE
"176","10-1-3","6-2-2",175,50,0.25,27,51,-0.750958866013351,0.773661294225462,FALSE,FALSE
"177","10-1-3","9-1-2",175,50,0.25,31,38,-0.470471765130606,0.680990998981133,FALSE,FALSE
"178","10-1-3","5-1-4",175,50,0.25,36,32,-1.81845079257706,0.965502369420237,FALSE,FALSE
"179","10-1-3","4-2-5",175,50,0.25,42,43,-0.474653059127867,0.682482859560096,FALSE,FALSE
"180","10-1-3","5-1-1",175,50,0.25,24,44,-0.859822728918404,0.805056615879113,FALSE,FALSE
"181","10-1-3","4-1-1",175,50,0.25,40,43,-1.35791637337371,0.912754889349899,FALSE,FALSE
"182","10-1-3","10-2-6",175,50,0.25,26,39,0.57579532354577,0.282376767411237,FALSE,FALSE
"183","10-1-3","1-1-2",175,50,0.25,24,48,0.621164027337746,0.267245852662331,FALSE,FALSE
"184","10-1-3","6-2-5",175,50,0.25,38,45,-1.3344606762939,0.908973536947254,FALSE,FALSE
"185","10-1-3","3-2-1",175,50,0.25,29,52,-0.128063798230246,0.550950757538135,FALSE,FALSE
"186","10-1-3","3-2-2",175,50,0.25,50,34,0.719919257295026,0.235787355245259,FALSE,FALSE
"187","10-1-3","5-2-3",175,50,0.25,33,46,-0.705777960582695,0.759836885011019,FALSE,FALSE
"188","10-1-3","10-1-6",175,50,0.25,52,30,1.4825522166418,0.0690967102770084,FALSE,FALSE
"189","10-1-3","7-2-6",175,50,0.25,23,33,-0.0416363179121414,0.516605689586716,FALSE,FALSE
"190","10-1-3","2-2-5",175,50,0.25,38,47,-0.318202194818666,0.624834215998615,FALSE,FALSE
"191","10-1-3","10-2-3",175,50,0.25,54,53,3.83817385467444,6.19763557512254e-05,FALSE,TRUE
"192","10-1-3","4-2-3",175,50,0.25,40,45,0.765992288503293,0.22184044532582,FALSE,FALSE
"193","10-1-3","4-2-4",175,50,0.25,50,32,0.142587956368008,0.443307804854897,FALSE,FALSE
"194","10-1-3","1-2-5",175,50,0.25,30,34,-0.134534558799262,0.553510057247126,FALSE,FALSE
"195","10-1-3","1-1-6",175,50,0.25,36,46,0.205562594952275,0.418566299187403,FALSE,FALSE
"196","10-1-3","1-1-1",175,50,0.25,34,34,-0.196248860289012,0.577792306727279,FALSE,FALSE
"197","10-1-3","3-2-6",175,50,0.25,45,22,-2.37650412076376,0.991261216911424,FALSE,FALSE
"198","10-1-3","6-2-3",175,50,0.25,27,30,-0.0479463301485384,0.519120492146762,FALSE,FALSE
"199","10-1-3","2-1-4",175,50,0.25,16,54,1.73430814047982,0.0414317119370469,FALSE,TRUE
"200","10-1-3","9-1-5",175,50,0.25,48,20,0.686436925124161,0.246218813160452,FALSE,FALSE
"201","10-1-3","2-2-1",175,50,0.25,42,27,-1.72132593164774,0.95740415178206,FALSE,FALSE
"202","10-1-3","7-2-4",175,50,0.25,37,48,0.469781365893799,0.319255614434549,FALSE,FALSE
"203","10-1-3","9-2-4",175,50,0.25,32,52,1.05925943138894,0.144740822655125,FALSE,FALSE
"204","10-1-3","6-1-3",175,50,0.25,18,51,1.1478880863671,0.125507383499284,FALSE,FALSE
"205","10-1-3","3-1-6",175,50,0.25,39,31,-0.478854222610311,0.683978830401104,FALSE,FALSE
"206","10-1-3","10-1-4",175,50,0.25,46,21,-1.45972605174581,0.927817310484205,FALSE,FALSE
"207","10-1-3","6-1-4",175,50,0.25,51,44,-0.783669382159823,0.783382933669378,FALSE,FALSE
"208","10-1-3","7-2-1",175,50,0.25,51,22,-0.661212452839587,0.745761961849453,FALSE,FALSE
"209","10-1-3","7-1-4",175,50,0.25,22,35,1.90146901515234,0.0286203036187201,FALSE,TRUE
"210","10-1-3","10-1-5",175,50,0.25,45,42,0.390729513435513,0.347998590540495,FALSE,FALSE
"211","10-1-3","8-2-4",175,50,0.25,46,17,-0.1238760208523,0.549293280361758,FALSE,FALSE
"212","10-1-3","2-2-4",175,50,0.25,45,39,-1.49333360267181,0.93232505809121,FALSE,FALSE
"213","10-1-3","2-1-1",175,50,0.25,48,47,1.39940463531222,0.0808458388352405,FALSE,FALSE
"214","10-1-3","5-2-1",175,50,0.25,32,49,-0.0772859686857799,0.53080197355703,FALSE,FALSE
"215","10-1-3","4-1-6",175,50,0.25,9,48,0.0875376219064817,0.465122091118109,FALSE,FALSE
"216","10-1-3","9-1-6",175,50,0.25,47,38,-0.486142242084073,0.686566840629228,FALSE,FALSE
"217","10-1-3","2-1-6",175,50,0.25,47,37,0.0135152047110063,0.494608377552639,FALSE,FALSE
"218","10-1-3","2-1-5",175,50,0.25,43,36,0.393749615479079,0.34688295322242,FALSE,FALSE
"219","10-1-3","8-2-1",175,50,0.25,21,35,-0.78697779473708,0.784352567486534,FALSE,FALSE
"220","10-1-3","6-1-2",175,50,0.25,53,24,0.857816446918438,0.195496913271858,FALSE,FALSE
"221","10-1-3","3-1-3",175,50,0.25,32,43,0.589165488697544,0.277875132802423,FALSE,FALSE
"222","10-1-3","8-2-6",175,50,0.25,19,38,1.79437782146536,0.0363764422118944,FALSE,TRUE
"223","10-1-3","3-1-4",175,50,0.25,43,40,0.583266093261191,0.279857092131309,FALSE,FALSE
"224","10-1-3","1-2-2",175,50,0.25,43,26,1.02777676091579,0.152027425100323,FALSE,FALSE
"225","10-1-3","4-2-6",175,50,0.25,23,42,0.370419512811468,0.355534968540105,FALSE,FALSE
"226","10-1-3","4-1-5",175,50,0.25,45,32,0.403112887414928,0.343432590170733,FALSE,FALSE
"227","10-1-3","8-1-5",175,50,0.25,47,44,-0.698882416968302,0.757687241615585,FALSE,FALSE
"228","10-1-3","4-2-2",175,50,0.25,22,45,-1.62883990299539,0.948326542500457,FALSE,FALSE
"229","10-1-3","1-2-3",175,50,0.25,43,42,-0.773508688949116,0.780389305761868,FALSE,FALSE
"230","10-1-3","5-2-6",175,50,0.25,46,19,0.548083257285785,0.291817368126953,FALSE,FALSE
"231","10-1-3","9-2-6",175,50,0.25,38,17,0.983499424999276,0.162680849080306,FALSE,FALSE
"232","10-1-3","8-1-2",175,50,0.25,41,44,0.43973712749597,0.330063754468376,FALSE,FALSE
"233","10-1-3","1-2-6",175,50,0.25,43,43,0.954387668305313,0.169943723029236,FALSE,FALSE
"234","10-1-3","1-2-4",175,50,0.25,52,33,-1.6952767461557,0.954988533023996,FALSE,FALSE
"235","10-1-3","5-1-6",175,50,0.25,39,32,-0.346687622640768,0.635586995053841,FALSE,FALSE
"236","2-1-2","10-2-5",175,50,0.25,30,50,0.52671823469995,0.299194635427983,FALSE,FALSE
"237","2-1-2","6-2-6",175,50,0.25,51,23,-0.519721874601668,0.698371280826147,FALSE,FALSE
"238","2-1-2","5-2-2",175,50,0.25,39,41,-0.563092506371473,0.7133140530186,FALSE,FALSE
"239","2-1-2","7-1-1",175,50,0.25,49,43,0.794297001713926,0.213511274557337,FALSE,FALSE
"240","2-1-2","3-1-5",175,50,0.25,39,42,-2.19287932535035,0.985841962665613,FALSE,FALSE
"241","2-1-2","2-2-3",175,50,0.25,38,20,-0.278103684320844,0.609533616207873,FALSE,FALSE
"242","2-1-2","8-1-4",175,50,0.25,26,36,0.199714896505093,0.420851781376709,FALSE,FALSE
"243","2-1-2","1-1-5",175,50,0.25,35,35,0.264287073790619,0.395779359954759,FALSE,FALSE
"244","2-1-2","7-2-2",175,50,0.25,45,38,0.66723033814695,0.252312507654335,FALSE,FALSE
"245","2-1-2","4-1-3",175,50,0.25,46,24,-0.0123730541035987,0.504936008475012,FALSE,FALSE
"246","2-1-2","4-1-2",175,50,0.25,46,48,1.26312333095351,0.103272430264932,FALSE,FALSE
"247","2-1-2","3-2-5",175,50,0.25,33,35,1.69951444001738,0.0446111480780491,FALSE,TRUE
"248","2-1-2","2-1-3",175,50,0.25,54,25,-1.31761569173682,0.906183835002558,FALSE,FALSE
"249","2-1-2","1-1-3",175,50,0.25,50,45,-1.87829710109982,0.969829733542177,FALSE,FALSE
"250","2-1-2","8-2-5",175,50,0.25,34,13,-0.499434068862219,0.691263188361343,FALSE,FALSE
"251","2-1-2","5-1-2",175,50,0.25,54,41,0.202875667800172,0.419616106535931,FALSE,FALSE
"252","2-1-2","6-1-6",175,50,0.25,22,35,0.967126481844725,0.166740404269231,FALSE,FALSE
